S.No.,Pin Code,City Name,State,Country,Is Active
2869,246487,Gairsain,Uttarakhand,India,TRUE
2870,246488,Karnaprayag,Uttarakhand,India,TRUE
2871,246495,Rudraprayag,Uttarakhand,India,TRUE
2872,246701,Bijnor,Uttar Pradesh,India,TRUE
2873,246721,Najibabad,Uttar Pradesh,India,TRUE
2874,246722,DHAMPUR,Uttar Pradesh,India,TRUE
2875,246723,Najibabad,Uttar Pradesh,India,TRUE
2876,246724,Nagina,Uttar Pradesh,India,TRUE
2877,246725,Chandpur,Uttar Pradesh,India,TRUE
2878,246726,Chandpur,Uttar Pradesh,India,TRUE
2879,246727,DHAMPUR,Uttar Pradesh,India,TRUE
2880,246728,Chandpur,Uttar Pradesh,India,TRUE
2881,246729,Chandpur,Uttar Pradesh,India,TRUE
2882,246731,Najibabad,Uttar Pradesh,India,TRUE
2883,246732,Najibabad,Uttar Pradesh,India,TRUE
2884,246733,DHAMPUR,Uttar Pradesh,India,TRUE
2885,246734,Chandpur,Uttar Pradesh,India,TRUE
2886,246735,DHAMPUR,Uttar Pradesh,India,TRUE
2887,246736,Chandpur,Uttar Pradesh,India,TRUE
2888,246737,DHAMPUR,Uttar Pradesh,India,TRUE
2889,246745,DHAMPUR,Uttar Pradesh,India,TRUE
2890,246746,DHAMPUR,Uttar Pradesh,India,TRUE
2891,246747,DHAMPUR,Uttar Pradesh,India,TRUE
2892,246749,Najibabad,Uttar Pradesh,India,TRUE
2893,246761,DHAMPUR,Uttar Pradesh,India,TRUE
2894,246762,Nagina,Uttar Pradesh,India,TRUE
2895,246763,Najibabad,Uttar Pradesh,India,TRUE
2896,246764,Nagina,Uttar Pradesh,India,TRUE
2897,247001,Saharanpur,Uttar Pradesh,India,TRUE
2898,247002,Saharanpur,Uttar Pradesh,India,TRUE
2899,247120,Saharanpur,Uttar Pradesh,India,TRUE
2900,247121,Saharanpur,Uttar Pradesh,India,TRUE
2901,247122,Saharanpur,Uttar Pradesh,India,TRUE
2902,247129,Saharanpur,Uttar Pradesh,India,TRUE
2903,247231,Saharanpur,Uttar Pradesh,India,TRUE
2904,247232,Saharanpur,Uttar Pradesh,India,TRUE
2905,247340,Saharanpur,Uttar Pradesh,India,TRUE
2906,247341,Saharanpur,Uttar Pradesh,India,TRUE
2907,247342,Saharanpur,Uttar Pradesh,India,TRUE
2908,247343,Saharanpur,Uttar Pradesh,India,TRUE
2909,247451,Saharanpur,Uttar Pradesh,India,TRUE
2910,247452,Saharanpur,Uttar Pradesh,India,TRUE
2911,247453,Saharanpur,Uttar Pradesh,India,TRUE
2912,247467,Haridwar,Uttarakhand,India,TRUE
2913,247551,Saharanpur,Uttar Pradesh,India,TRUE
2914,247554,Saharanpur,Uttar Pradesh,India,TRUE
2915,247656,Haridwar,Uttarakhand,India,TRUE
2916,247661,Haridwar,Uttarakhand,India,TRUE
2917,247662,Haridwar,Uttarakhand,India,TRUE
2918,247663,Haridwar,Uttarakhand,India,TRUE
2919,247664,Haridwar,Uttarakhand,India,TRUE
2920,247665,Haridwar,Uttarakhand,India,TRUE
2921,247666,Haridwar,Uttarakhand,India,TRUE
2922,247667,Haridwar,Uttarakhand,India,TRUE
2923,247668,Haridwar,Uttarakhand,India,TRUE
2924,247669,Saharanpur,Uttar Pradesh,India,TRUE
2925,247670,Dehradun,Uttarakhand,India,TRUE
2926,247671,Haridwar,Uttarakhand,India,TRUE
2927,247771,Muzaffarnagar,Uttar Pradesh,India,TRUE
2928,247772,Muzaffarnagar,Uttar Pradesh,India,TRUE
2929,247773,Muzaffarnagar,Uttar Pradesh,India,TRUE
2930,247774,Muzaffarnagar,Uttar Pradesh,India,TRUE
2931,247775,Muzaffarnagar,Uttar Pradesh,India,TRUE
2932,247776,Muzaffarnagar,Uttar Pradesh,India,TRUE
2933,247777,Muzaffarnagar,Uttar Pradesh,India,TRUE
2934,247778,Muzaffarnagar,Uttar Pradesh,India,TRUE
2935,248001,Dehradun,Uttarakhand,India,TRUE
2936,248002,Dehradun,Uttarakhand,India,TRUE
2937,248003,Dehradun,Uttarakhand,India,TRUE
2938,248005,Dehradun,Uttarakhand,India,TRUE
2939,248006,Dehradun,Uttarakhand,India,TRUE
2940,248007,Dehradun,Uttarakhand,India,TRUE
2941,248008,Dehradun,Uttarakhand,India,TRUE
2942,248009,Dehradun,Uttarakhand,India,TRUE
2943,248011,Dehradun,Uttarakhand,India,TRUE
2944,248012,Dehradun,Uttarakhand,India,TRUE
2945,248013,Dehradun,Uttarakhand,India,TRUE
2946,248014,Dehradun,Uttarakhand,India,TRUE
2947,248015,Dehradun,Uttarakhand,India,TRUE
2948,248016,Dehradun,Uttarakhand,India,TRUE
2949,248018,Dehradun,Uttarakhand,India,TRUE
2950,248121,Dehradun,Uttarakhand,India,TRUE
2951,248122,Dehradun,Uttarakhand,India,TRUE
2952,248123,Chakrata,Uttarakhand,India,TRUE
2953,248124,Chakrata,Uttarakhand,India,TRUE
2954,248125,Dehradun,Uttarakhand,India,TRUE
2955,248140,Dehradun,Uttarakhand,India,TRUE
2956,248141,Dehradun,Uttarakhand,India,TRUE
2957,248142,Dehradun,Uttarakhand,India,TRUE
2958,248143,Rishikesh,Uttarakhand,India,TRUE
2959,248145,Rishikesh,Uttarakhand,India,TRUE
2960,248146,Dehradun,Uttarakhand,India,TRUE
2961,248158,Dehradun,Uttarakhand,India,TRUE
2962,248159,Chakrata,Uttarakhand,India,TRUE
2963,248165,Chakrata,Uttarakhand,India,TRUE
2964,248171,Dehradun,Uttarakhand,India,TRUE
2965,248179,Dehradun,Uttarakhand,India,TRUE
2966,248195,Dehradun,Uttarakhand,India,TRUE
2967,248196,Chakrata,Uttarakhand,India,TRUE
2968,248197,Chakrata,Uttarakhand,India,TRUE
2969,248198,Dehradun,Uttarakhand,India,TRUE
2970,248199,Chakrata,Uttarakhand,India,TRUE
2971,249001,Pratap Nagar,Uttarakhand,India,TRUE
2972,249121,Jakhnidhar,Uttarakhand,India,TRUE
2973,249122,Tehri Garhwal,Uttarakhand,India,TRUE
2974,249123,Jakhnidhar,Uttarakhand,India,TRUE
2975,249124,Tehri Garhwal,Uttarakhand,India,TRUE
2976,249125,Tehri Garhwal,Uttarakhand,India,TRUE
2977,249126,Devprayag,Uttarakhand,India,TRUE
2978,249128,Uttarkashi,Uttarakhand,India,TRUE
2979,249130,Tehri,Uttarakhand,India,TRUE
2980,249131,Pratap Nagar,Uttarakhand,India,TRUE
2981,249132,Tehri,Uttarakhand,India,TRUE
2982,249135,Bhatwari,Uttarakhand,India,TRUE
2983,249137,Narendra Nagar,Uttarakhand,India,TRUE
2984,249141,Burkot,Uttarakhand,India,TRUE
2985,249145,Dhanolti,Uttarakhand,India,TRUE
2986,249146,Tehri Garhwal,Uttarakhand,India,TRUE
2987,249151,Dunda,Uttarakhand,India,TRUE
2988,249152,Dunda,Uttarakhand,India,TRUE
2989,249155,Ghansali,Uttarakhand,India,TRUE
2990,249161,Kirtinagar,Uttarakhand,India,TRUE
2991,249165,Dunda,Uttarakhand,India,TRUE
2992,249171,Burkot,Uttarakhand,India,TRUE
2993,249175,Narendra Nagar,Uttarakhand,India,TRUE
2994,249180,Dhanolti,Uttarakhand,India,TRUE
2995,249181,Ghansali,Uttarakhand,India,TRUE
2996,249185,Purola,Uttarakhand,India,TRUE
2997,249186,Dhanaulti,Uttarakhand,India,TRUE
2998,249192,Narendra Nagar,Uttarakhand,India,TRUE
2999,249193,Uttarkashi,Uttarakhand,India,TRUE
3000,249194,Bhatwari,Uttarakhand,India,TRUE
3001,249195,Bhatwari,Uttarakhand,India,TRUE
3002,249196,Tehri,Uttarakhand,India,TRUE
3003,249199,Tehri Garhwal,Uttarakhand,India,TRUE
3004,249201,Rishikesh,Uttarakhand,India,TRUE
3005,249202,Rishikesh,Uttarakhand,India,TRUE
3006,249203,Rishikesh,Uttarakhand,India,TRUE
3007,249204,Dehradun,Uttarakhand,India,TRUE
3008,249205,Rishikesh,Uttarakhand,India,TRUE
3009,249301,Pauri Garhwal,Uttarakhand,India,TRUE
3010,249302,Rishikesh,Uttarakhand,India,TRUE
3011,249304,Rishikesh,Uttarakhand,India,TRUE
3012,249306,Pauri Garhwal,Uttarakhand,India,TRUE
3013,249401,Haridwar,Uttarakhand,India,TRUE
3014,249402,Haridwar,Uttarakhand,India,TRUE
3015,249403,Haridwar,Uttarakhand,India,TRUE
3016,249404,Haridwar,Uttarakhand,India,TRUE
3017,249405,Haridwar,Uttarakhand,India,TRUE
3018,249407,Haridwar,Uttarakhand,India,TRUE
3019,249408,Haridwar,Uttarakhand,India,TRUE
3020,249409,Haridwar,Uttarakhand,India,TRUE
3021,249410,Haridwar,Uttarakhand,India,TRUE
3022,249411,Haridwar,Uttarakhand,India,TRUE
3023,250001,Meerut,Uttar Pradesh,India,TRUE
3024,250002,Meerut,Uttar Pradesh,India,TRUE
3025,250003,Meerut,Uttar Pradesh,India,TRUE
3026,250004,Meerut,Uttar Pradesh,India,TRUE
3027,250005,Meerut,Uttar Pradesh,India,TRUE
3028,250006,Meerut,Uttar Pradesh,India,TRUE
3029,250013,Meerut,Uttar Pradesh,India,TRUE
3030,250101,Baraut,Uttar Pradesh,India,TRUE
3031,250102,Meerut,Uttar Pradesh,India,TRUE
3032,250103,Meerut,Uttar Pradesh,India,TRUE
3033,250104,Meerut,Uttar Pradesh,India,TRUE
3034,250106,Meerut,Uttar Pradesh,India,TRUE
3035,250110,Meerut,Uttar Pradesh,India,TRUE
3036,250205,Meerut,Uttar Pradesh,India,TRUE
3037,250221,Meerut,Uttar Pradesh,India,TRUE
3038,250222,Meerut,Uttar Pradesh,India,TRUE
3039,250223,Meerut,Uttar Pradesh,India,TRUE
3040,250341,Meerut,Uttar Pradesh,India,TRUE
3041,250342,Meerut,Uttar Pradesh,India,TRUE
3042,250344,Meerut,Uttar Pradesh,India,TRUE
3043,250345,Baghpat,Uttar Pradesh,India,TRUE
3044,250401,Meerut,Uttar Pradesh,India,TRUE
3045,250402,Meerut,Uttar Pradesh,India,TRUE
3046,250403,Meerut,Uttar Pradesh,India,TRUE
3047,250404,Meerut,Uttar Pradesh,India,TRUE
3048,250406,Meerut,Uttar Pradesh,India,TRUE
3049,250501,Meerut,Uttar Pradesh,India,TRUE
3050,250502,Meerut,Uttar Pradesh,India,TRUE
3051,250601,Baraut,Uttar Pradesh,India,TRUE
3052,250602,Baraut,Uttar Pradesh,India,TRUE
3053,250604,Baghpat,Uttar Pradesh,India,TRUE
3054,250606,Baghpat,Uttar Pradesh,India,TRUE
3055,250609,Baghpat,Uttar Pradesh,India,TRUE
3056,250611,Baghpat,Uttar Pradesh,India,TRUE
3057,250615,Baghpat,Uttar Pradesh,India,TRUE
3058,250617,Baghpat,Uttar Pradesh,India,TRUE
3059,250619,Baraut,Uttar Pradesh,India,TRUE
3060,250620,Baghpat,Uttar Pradesh,India,TRUE
3061,250621,Baraut,Uttar Pradesh,India,TRUE
3062,250622,Baghpat,Uttar Pradesh,India,TRUE
3063,250623,Baraut,Uttar Pradesh,India,TRUE
3064,250625,Baraut,Uttar Pradesh,India,TRUE
3065,250626,Baraut,Uttar Pradesh,India,TRUE
3066,250645,Baraut,Uttar Pradesh,India,TRUE
3067,251001,Muzaffarnagar,Uttar Pradesh,India,TRUE
3068,251002,Muzaffarnagar,Uttar Pradesh,India,TRUE
3069,251003,Muzaffarnagar,Uttar Pradesh,India,TRUE
3070,251201,Muzaffarnagar,Uttar Pradesh,India,TRUE
3071,251202,Muzaffarnagar,Uttar Pradesh,India,TRUE
3072,251203,Muzaffarnagar,Uttar Pradesh,India,TRUE
3073,251301,Muzaffarnagar,Uttar Pradesh,India,TRUE
3074,251305,Muzaffarnagar,Uttar Pradesh,India,TRUE
3075,251306,Muzaffarnagar,Uttar Pradesh,India,TRUE
3076,251307,Muzaffarnagar,Uttar Pradesh,India,TRUE
3077,251308,Muzaffarnagar,Uttar Pradesh,India,TRUE
3078,251309,Muzaffarnagar,Uttar Pradesh,India,TRUE
3079,251310,Muzaffarnagar,Uttar Pradesh,India,TRUE
3080,251311,Muzaffarnagar,Uttar Pradesh,India,TRUE
3081,251314,Muzaffarnagar,Uttar Pradesh,India,TRUE
3082,251315,Muzaffarnagar,Uttar Pradesh,India,TRUE
3083,251316,Muzaffarnagar,Uttar Pradesh,India,TRUE
3084,251318,Muzaffarnagar,Uttar Pradesh,India,TRUE
3085,251319,Muzaffarnagar,Uttar Pradesh,India,TRUE
3086,251320,Muzaffarnagar,Uttar Pradesh,India,TRUE
3087,251327,Muzaffarnagar,Uttar Pradesh,India,TRUE
3088,261001,Sitapur,Uttar Pradesh,India,TRUE
3089,261121,Sitapur,Uttar Pradesh,India,TRUE
3090,261125,Sitapur,Uttar Pradesh,India,TRUE
3091,261131,Sitapur,Uttar Pradesh,India,TRUE
3092,261135,Sitapur,Uttar Pradesh,India,TRUE
3093,261136,Sitapur,Uttar Pradesh,India,TRUE
3094,261141,Sitapur,Uttar Pradesh,India,TRUE
3095,261145,Sitapur,Uttar Pradesh,India,TRUE
3096,261151,Sitapur,Uttar Pradesh,India,TRUE
3097,261201,Sitapur,Uttar Pradesh,India,TRUE
3098,261202,Sitapur,Uttar Pradesh,India,TRUE
3099,261203,Sitapur,Uttar Pradesh,India,TRUE
3100,261204,Sitapur,Uttar Pradesh,India,TRUE
3101,261205,Sitapur,Uttar Pradesh,India,TRUE
3102,261206,Sitapur,Uttar Pradesh,India,TRUE
3103,261207,Sitapur,Uttar Pradesh,India,TRUE
3104,261208,Sitapur,Uttar Pradesh,India,TRUE
3105,261301,Sitapur,Uttar Pradesh,India,TRUE
3106,261302,Sitapur,Uttar Pradesh,India,TRUE
3107,261303,Sitapur,Uttar Pradesh,India,TRUE
3108,261401,Sitapur,Uttar Pradesh,India,TRUE
3109,261402,Sitapur,Uttar Pradesh,India,TRUE
3110,261403,Sitapur,Uttar Pradesh,India,TRUE
3111,261404,Sitapur,Uttar Pradesh,India,TRUE
3112,261405,Sitapur,Uttar Pradesh,India,TRUE
3113,261501,Kheri,Uttar Pradesh,India,TRUE
3114,261502,Kheri,Uttar Pradesh,India,TRUE
3115,261505,Kheri,Uttar Pradesh,India,TRUE
3116,261506,Kheri,Uttar Pradesh,India,TRUE
3117,262001,Pilibhit,Uttar Pradesh,India,TRUE
3118,262121,Pilibhit,Uttar Pradesh,India,TRUE
3119,262122,Pilibhit,Uttar Pradesh,India,TRUE
3120,262124,Pilibhit,Uttar Pradesh,India,TRUE
3121,262201,Pilibhit,Uttar Pradesh,India,TRUE
3122,262202,Pilibhit,Uttar Pradesh,India,TRUE
3123,262203,Pilibhit,Uttar Pradesh,India,TRUE
3124,262302,Pilibhit,Uttar Pradesh,India,TRUE
3125,262305,Pilibhit,Uttar Pradesh,India,TRUE
3126,262308,Khatima,Uttarakhand,India,TRUE
3127,262309,Champawat,Uttarakhand,India,TRUE
3128,262310,Tanakpur,Uttarakhand,India,TRUE
3129,262311,Sitarganj,Uttarakhand,India,TRUE
3130,262401,Bazpur,Uttarakhand,India,TRUE
3131,262402,Nainital,Uttarakhand,India,TRUE
3132,262405,Sitarganj,Uttarakhand,India,TRUE
3133,262406,Nawabganj,Uttar Pradesh,India,TRUE
3134,262407,Nawabganj,Uttar Pradesh,India,TRUE
3135,262501,Pithoragarh,Uttarakhand,India,TRUE
3136,262502,Pithoragarh,Uttarakhand,India,TRUE
3137,262520,Pithoragarh,Uttarakhand,India,TRUE
3138,262521,Pithoragarh,Uttarakhand,India,TRUE
3139,262522,Pithoragarh,Uttarakhand,India,TRUE
3140,262523,Champawat,Uttarakhand,India,TRUE
3141,262524,Lohaghat,Uttarakhand,India,TRUE
3142,262525,Lohaghat,Uttarakhand,India,TRUE
3143,262526,Pithoragarh,Uttarakhand,India,TRUE
3144,262527,Lohaghat,Uttarakhand,India,TRUE
3145,262528,Lohaghat,Uttarakhand,India,TRUE
3146,262529,Pithoragarh,Uttarakhand,India,TRUE
3147,262530,Pithoragarh,Uttarakhand,India,TRUE
3148,262531,Pithoragarh,Uttarakhand,India,TRUE
3149,262532,Pithoragarh,Uttarakhand,India,TRUE
3150,262533,Pithoragarh,Uttarakhand,India,TRUE
3151,262534,Pithoragarh,Uttarakhand,India,TRUE
3152,262540,Pithoragarh,Uttarakhand,India,TRUE
3153,262541,Pithoragarh,Uttarakhand,India,TRUE
3154,262542,Pithoragarh,Uttarakhand,India,TRUE
3155,262543,Pithoragarh,Uttarakhand,India,TRUE
3156,262544,Pithoragarh,Uttarakhand,India,TRUE
3157,262545,Pithoragarh,Uttarakhand,India,TRUE
3158,262546,Pithoragarh,Uttarakhand,India,TRUE
3159,262547,Pithoragarh,Uttarakhand,India,TRUE
3160,262550,Pithoragarh,Uttarakhand,India,TRUE
3161,262551,Pithoragarh,Uttarakhand,India,TRUE
3162,262552,Pithoragarh,Uttarakhand,India,TRUE
3163,262553,Pithoragarh,Uttarakhand,India,TRUE
3164,262554,Pithoragarh,Uttarakhand,India,TRUE
3165,262555,Pithoragarh,Uttarakhand,India,TRUE
3166,262561,Pithoragarh,Uttarakhand,India,TRUE
3167,262576,Pithoragarh,Uttarakhand,India,TRUE
3168,262580,Lohaghat,Uttarakhand,India,TRUE
3169,262701,Kheri,Uttar Pradesh,India,TRUE
3170,262702,Kheri,Uttar Pradesh,India,TRUE
3171,262721,Kheri,Uttar Pradesh,India,TRUE
3172,262722,Kheri,Uttar Pradesh,India,TRUE
3173,262723,Kheri,Uttar Pradesh,India,TRUE
3174,262724,Kheri,Uttar Pradesh,India,TRUE
3175,262725,Kheri,Uttar Pradesh,India,TRUE
3176,262726,Kheri,Uttar Pradesh,India,TRUE
3177,262727,Kheri,Uttar Pradesh,India,TRUE
3178,262728,Kheri,Uttar Pradesh,India,TRUE
3179,262801,Kheri,Uttar Pradesh,India,TRUE
3180,262802,Kheri,Uttar Pradesh,India,TRUE
3181,262803,Kheri,Uttar Pradesh,India,TRUE
3182,262804,Kheri,Uttar Pradesh,India,TRUE
3183,262805,Kheri,Uttar Pradesh,India,TRUE
3184,262901,Kheri,Uttar Pradesh,India,TRUE
3185,262902,Kheri,Uttar Pradesh,India,TRUE
3186,262903,Kheri,Uttar Pradesh,India,TRUE
3187,262904,Kheri,Uttar Pradesh,India,TRUE
3188,262905,Kheri,Uttar Pradesh,India,TRUE
3189,262906,Kheri,Uttar Pradesh,India,TRUE
3190,262907,Kheri,Uttar Pradesh,India,TRUE
3191,262908,Kheri,Uttar Pradesh,India,TRUE
3192,263001,Nainital,Uttarakhand,India,TRUE
3193,263002,Nainital,Uttarakhand,India,TRUE
3194,263126,Nainital,Uttarakhand,India,TRUE
3195,263127,Nainital,Uttarakhand,India,TRUE
3196,263128,Nainital,Uttarakhand,India,TRUE
3197,263132,Bhowali,Uttarakhand,India,TRUE
3198,263134,Nainital,Uttarakhand,India,TRUE
3199,263135,Nainital,Uttarakhand,India,TRUE
3200,263136,Nainital,Uttarakhand,India,TRUE
3201,263137,Nainital,Uttarakhand,India,TRUE
3202,263138,Nainital,Uttarakhand,India,TRUE
3203,263139,Haldwani,Uttarakhand,India,TRUE
3204,263140,Nainital,Uttarakhand,India,TRUE
3205,263145,Kichha,Uttarakhand,India,TRUE
3206,263148,Kichha,Uttarakhand,India,TRUE
3207,263149,Kichha,Uttarakhand,India,TRUE
3208,263150,Rudarpur,Uttarakhand,India,TRUE
3209,263151,Udham Singh Nagar,Uttarakhand,India,TRUE
3210,263152,Gadarpur,Uttarakhand,India,TRUE
3211,263153,Kashipur,Uttarakhand,India,TRUE
3212,263156,Bhowali,Uttarakhand,India,TRUE
3213,263157,Nainital,Uttarakhand,India,TRUE
3214,263158,Nainital,Uttarakhand,India,TRUE
3215,263159,Nainital,Uttarakhand,India,TRUE
3216,263160,Gadarpur,Uttarakhand,India,TRUE
3217,263601,Almora,Uttarakhand,India,TRUE
3218,263619,Bageshwar,Uttarakhand,India,TRUE
3219,263620,Garur,Uttarakhand,India,TRUE
3220,263621,Dwarahat,Uttarakhand,India,TRUE
3221,263622,Almora,Uttarakhand,India,TRUE
3222,263623,Bhanoli,Uttarakhand,India,TRUE
3223,263624,Almora,Uttarakhand,India,TRUE
3224,263625,Almora,Uttarakhand,India,TRUE
3225,263626,Jainti,Uttarakhand,India,TRUE
3226,263628,Bageshwar,Uttarakhand,India,TRUE
3227,263629,Someshwar,Uttarakhand,India,TRUE
3228,263630,Bageshwar,Uttarakhand,India,TRUE
3229,263631,Kanda,Uttarakhand,India,TRUE
3230,263632,Kapkote,Uttarakhand,India,TRUE
3231,263633,Kapkote,Uttarakhand,India,TRUE
3232,263634,Kapkote,Uttarakhand,India,TRUE
3233,263635,Garur,Uttarakhand,India,TRUE
3234,263636,Almora,Uttarakhand,India,TRUE
3235,263637,Almora,Uttarakhand,India,TRUE
3236,263638,Someshwar,Uttarakhand,India,TRUE
3237,263639,Garur,Uttarakhand,India,TRUE
3238,263640,Kanda,Uttarakhand,India,TRUE
3239,263641,Garur,Uttarakhand,India,TRUE
3240,263642,Bageshwar,Uttarakhand,India,TRUE
3241,263643,Almora,Uttarakhand,India,TRUE
3242,263645,Almora,Uttarakhand,India,TRUE
3243,263646,Bhikiyasen,Uttarakhand,India,TRUE
3244,263651,Ranikhet,Uttarakhand,India,TRUE
3245,263652,Ranikhet,Uttarakhand,India,TRUE
3246,263653,Dwarahat,Uttarakhand,India,TRUE
3247,263655,Someshwar,Uttarakhand,India,TRUE
3248,263656,Chaukhutiya,Uttarakhand,India,TRUE
3249,263658,Chaukhutia,Uttarakhand,India,TRUE
3250,263659,Bhikiyasen,Uttarakhand,India,TRUE
3251,263660,Bhikiyasen,Uttarakhand,India,TRUE
3252,263661,Bhikiyasen,Uttarakhand,India,TRUE
3253,263663,Ranikhet,Uttarakhand,India,TRUE
3254,263664,Ranikhet,Uttarakhand,India,TRUE
3255,263665,Bhikiyasen,Uttarakhand,India,TRUE
3256,263667,Bhikiyasen,Uttarakhand,India,TRUE
3257,263676,Bhikiyasen,Uttarakhand,India,TRUE
3258,263678,Almora,Uttarakhand,India,TRUE
3259,263679,Kapkote,Uttarakhand,India,TRUE
3260,263680,Bhikiyasen,Uttarakhand,India,TRUE
3261,271001,Gonda,Uttar Pradesh,India,TRUE
3262,271002,Gonda,Uttar Pradesh,India,TRUE
3263,271003,Gonda,Uttar Pradesh,India,TRUE
3264,271122,Gonda,Uttar Pradesh,India,TRUE
3265,271123,Gonda,Uttar Pradesh,India,TRUE
3266,271124,Gonda,Uttar Pradesh,India,TRUE
3267,271125,Gonda,Uttar Pradesh,India,TRUE
3268,271126,Gonda,Uttar Pradesh,India,TRUE
3269,271129,Gonda,Uttar Pradesh,India,TRUE
3270,271201,Balrampur,Uttar Pradesh,India,TRUE
3271,271202,Gonda,Uttar Pradesh,India,TRUE
3272,271203,Tulsipur,Uttar Pradesh,India,TRUE
3273,271204,Balrampur,Uttar Pradesh,India,TRUE
3274,271205,Balrampur,Uttar Pradesh,India,TRUE
3275,271206,Tulsipur,Uttar Pradesh,India,TRUE
3276,271207,Tulsipur,Uttar Pradesh,India,TRUE
3277,271208,Tulsipur,Uttar Pradesh,India,TRUE
3278,271209,Utraula,Uttar Pradesh,India,TRUE
3279,271210,Tulsipur,Uttar Pradesh,India,TRUE
3280,271215,Balrampur,Uttar Pradesh,India,TRUE
3281,271301,Gonda,Uttar Pradesh,India,TRUE
3282,271302,Gonda,Uttar Pradesh,India,TRUE
3283,271303,Gonda,Uttar Pradesh,India,TRUE
3284,271304,Gonda,Uttar Pradesh,India,TRUE
3285,271305,Gonda,Uttar Pradesh,India,TRUE
3286,271306,Utraula,Uttar Pradesh,India,TRUE
3287,271307,Mankapur,Uttar Pradesh,India,TRUE
3288,271308,Gonda,Uttar Pradesh,India,TRUE
3289,271309,Gonda,Uttar Pradesh,India,TRUE
3290,271310,Gonda,Uttar Pradesh,India,TRUE
3291,271311,Gonda,Uttar Pradesh,India,TRUE
3292,271312,Gonda,Uttar Pradesh,India,TRUE
3293,271313,Gonda,Uttar Pradesh,India,TRUE
3294,271319,Gonda,Uttar Pradesh,India,TRUE
3295,271401,Gonda,Uttar Pradesh,India,TRUE
3296,271402,Gonda,Uttar Pradesh,India,TRUE
3297,271403,Gonda,Uttar Pradesh,India,TRUE
3298,271502,Gonda,Uttar Pradesh,India,TRUE
3299,271503,Gonda,Uttar Pradesh,India,TRUE
3300,271504,Gonda,Uttar Pradesh,India,TRUE
3301,271601,Gonda,Uttar Pradesh,India,TRUE
3302,271602,Gonda,Uttar Pradesh,India,TRUE
3303,271603,Gonda,Uttar Pradesh,India,TRUE
3304,271604,Utraula,Uttar Pradesh,India,TRUE
3305,271607,Utraula,Uttar Pradesh,India,TRUE
3306,271609,Utraula,Uttar Pradesh,India,TRUE
3307,271801,Bahraich,Uttar Pradesh,India,TRUE
3308,271802,Shrawasti,Uttar Pradesh,India,TRUE
3309,271803,Shrawasti,Uttar Pradesh,India,TRUE
3310,271804,Shrawasti,Uttar Pradesh,India,TRUE
3311,271805,Shrawasti,Uttar Pradesh,India,TRUE
3312,271821,Bahraich,Uttar Pradesh,India,TRUE
3313,271824,MAHASI,Uttar Pradesh,India,TRUE
3314,271825,MAHASI,Uttar Pradesh,India,TRUE
3315,271830,Nanpara,Uttar Pradesh,India,TRUE
3316,271831,Shrawasti,Uttar Pradesh,India,TRUE
3317,271835,Shrawasti,Uttar Pradesh,India,TRUE
3318,271840,Shrawasti,Uttar Pradesh,India,TRUE
3319,271841,Nanpara,Uttar Pradesh,India,TRUE
3320,271845,Ikauna,Uttar Pradesh,India,TRUE
3321,271851,MAHASI,Uttar Pradesh,India,TRUE
3322,271855,Nanpara,Uttar Pradesh,India,TRUE
3323,271861,Tulsipur,Uttar Pradesh,India,TRUE
3324,271865,Nanpara,Uttar Pradesh,India,TRUE
3325,271870,Bahraich,Uttar Pradesh,India,TRUE
3326,271871,Bahraich,Uttar Pradesh,India,TRUE
3327,271872,Kaiserganj,Uttar Pradesh,India,TRUE
3328,271875,Nanpara,Uttar Pradesh,India,TRUE
3329,271881,Nanpara,Uttar Pradesh,India,TRUE
3330,271882,Nanpara,Uttar Pradesh,India,TRUE
3331,271901,KAISARGANJ,Uttar Pradesh,India,TRUE
3332,271902,Kaiserganj,Uttar Pradesh,India,TRUE
3333,271903,KAISARGANJ,Uttar Pradesh,India,TRUE
3334,271904,Kaiserganj,Uttar Pradesh,India,TRUE
3335,272001,Basti,Uttar Pradesh,India,TRUE
3336,272002,Basti Sadar,Uttar Pradesh,India,TRUE
3337,272123,Basti,Uttar Pradesh,India,TRUE
3338,272124,Basti Sadar,Uttar Pradesh,India,TRUE
3339,272125,Basti Sadar,Uttar Pradesh,India,TRUE
3340,272126,Basti Sadar,Uttar Pradesh,India,TRUE
3341,272127,Harraiya,Uttar Pradesh,India,TRUE
3342,272128,Harraiya,Uttar Pradesh,India,TRUE
3343,272129,Harraiya,Uttar Pradesh,India,TRUE
3344,272130,Harraiya,Uttar Pradesh,India,TRUE
3345,272131,Harraiya,Uttar Pradesh,India,TRUE
3346,272148,Rudhauli,Uttar Pradesh,India,TRUE
3347,272150,Bhanpur Baboo,Uttar Pradesh,India,TRUE
3348,272151,Rudhauli,Uttar Pradesh,India,TRUE
3349,272152,Siddharthnagar,Uttar Pradesh,India,TRUE
3350,272153,Siddharthnagar,Uttar Pradesh,India,TRUE
3351,272154,Siddharthnagar,Uttar Pradesh,India,TRUE
3352,272155,Harraiya,Uttar Pradesh,India,TRUE
3353,272161,Harraiya,Uttar Pradesh,India,TRUE
3354,272162,Sant Kabir Nagar,Uttar Pradesh,India,TRUE
3355,272163,Bhanpur,Uttar Pradesh,India,TRUE
3356,272164,Sant Kabir Nagar,Uttar Pradesh,India,TRUE
